pathway_accession,mapped_ids,pathway,components,subfamilies,associated_sequence,hugo_gene
P04385,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Histamine H1 receptor mediated signaling pathway,5,70,377,Gnb1
P04385,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkcz
P04385,MOUSE|MGI=MGI=97600|UniProtKB=P23298,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkch
P04385,MOUSE|MGI=MGI=97595|UniProtKB=P20444,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkca
P04385,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Histamine H1 receptor mediated signaling pathway,5,70,377,Gng10
P04385,MOUSE|MGI=MGI=97598|UniProtKB=P28867,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkcd
P04385,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Histamine H1 receptor mediated signaling pathway,5,70,377,Tcf3
P04385,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkcq
P04385,MOUSE|MGI=MGI=99418|UniProtKB=Q9Z329,Histamine H1 receptor mediated signaling pathway,5,70,377,Itpr2
P04385,MOUSE|MGI=MGI=97615|UniProtKB=Q62077,Histamine H1 receptor mediated signaling pathway,5,70,377,Plcg1
P04385,MOUSE|MGI=MGI=97599|UniProtKB=P16054,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkce
P04385,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Histamine H1 receptor mediated signaling pathway,5,70,377,Gng2
P04385,MOUSE|MGI=MGI=97596|UniProtKB=P68404,Histamine H1 receptor mediated signaling pathway,5,70,377,Prkcb
P04396,MOUSE|MGI=MGI=1920112|UniProtKB=Q8BJ03,Vitamin D metabolism and pathway,11,16,84,Cox15
P04396,MOUSE|MGI=MGI=97744|UniProtKB=P37040,Vitamin D metabolism and pathway,11,16,84,Por
P04396,MOUSE|MGI=MGI=97856|UniProtKB=P11416,Vitamin D metabolism and pathway,11,16,84,Rara
P04396,MOUSE|MGI=MGI=1915415|UniProtKB=Q9CPW2,Vitamin D metabolism and pathway,11,16,84,Fdx2
P04396,MOUSE|MGI=MGI=103224|UniProtKB=P46656,Vitamin D metabolism and pathway,11,16,84,Fdx1
P04396,MOUSE|MGI=MGI=104724|UniProtKB=Q61578,Vitamin D metabolism and pathway,11,16,84,Fdxr
P04397,MOUSE|MGI=MGI=102548|UniProtKB=Q61037,p53 pathway by glucose deprivation,13,31,173,Tsc2
P04397,MOUSE|MGI=MGI=97912|UniProtKB=Q921J2,p53 pathway by glucose deprivation,13,31,173,Rheb
P04397,MOUSE|MGI=MGI=104874|UniProtKB=Q60823,p53 pathway by glucose deprivation,13,31,173,Akt2
P04397,MOUSE|MGI=MGI=1927343|UniProtKB=Q9Z1M4,p53 pathway by glucose deprivation,13,31,173,Rps6kb2
P04397,MOUSE|MGI=MGI=1321161|UniProtKB=P62715,p53 pathway by glucose deprivation,13,31,173,Ppp2cb
P04397,MOUSE|MGI=MGI=1336167|UniProtKB=Q9R078,p53 pathway by glucose deprivation,13,31,173,Prkab1
P04397,MOUSE|MGI=MGI=1341870|UniProtKB=Q9WTK7,p53 pathway by glucose deprivation,13,31,173,Stk11
P04397,MOUSE|MGI=MGI=98834|UniProtKB=P02340,p53 pathway by glucose deprivation,13,31,173,Tp53
P04397,MOUSE|MGI=MGI=103267|UniProtKB=Q60876,p53 pathway by glucose deprivation,13,31,173,Eif4ebp1
P04397,MOUSE|MGI=MGI=1346500|UniProtKB=Q61249,p53 pathway by glucose deprivation,13,31,173,Igbp1
P04397,MOUSE|MGI=MGI=2145955|UniProtKB=Q5EG47,p53 pathway by glucose deprivation,13,31,173,Prkaa1
P04397,MOUSE|MGI=MGI=1928394|UniProtKB=Q9JLN9,p53 pathway by glucose deprivation,13,31,173,Mtor
P04397,MOUSE|MGI=MGI=87986|UniProtKB=P31750,p53 pathway by glucose deprivation,13,31,173,Akt1
P04397,MOUSE|MGI=MGI=108411|UniProtKB=O54950,p53 pathway by glucose deprivation,13,31,173,Prkag1
P04397,MOUSE|MGI=MGI=1321159|UniProtKB=P63330,p53 pathway by glucose deprivation,13,31,173,Ppp2ca
P04397,MOUSE|MGI=MGI=1270849|UniProtKB=Q8BSK8,p53 pathway by glucose deprivation,13,31,173,Rps6kb1
P00017,MOUSE|MGI=MGI=1341868|UniProtKB=Q9WUK4,DNA replication,18,49,248,Rfc2
P00017,MOUSE|MGI=MGI=98788|UniProtKB=Q04750,DNA replication,18,49,248,Top1
P00017,MOUSE|MGI=MGI=1328362|UniProtKB=O88700,DNA replication,18,49,248,Blm
P00017,MOUSE|MGI=MGI=891964|UniProtKB=P97789,DNA replication,18,49,248,Xrn1
P00017,MOUSE|MGI=MGI=1339939|UniProtKB=Q62193,DNA replication,18,49,248,Rpa2
P00017,MOUSE|MGI=MGI=2146571|UniProtKB=Q99J62,DNA replication,18,49,248,Rfc4
P00017,MOUSE|MGI=MGI=1097163|UniProtKB=O35654,DNA replication,18,49,248,Pold2
P00017,MOUSE|MGI=MGI=894687|UniProtKB=Q9DBR1,DNA replication,18,49,248,Xrn2
P00017,MOUSE|MGI=MGI=97757|UniProtKB=P20664,DNA replication,18,49,248,Prim1
P00017,MOUSE|MGI=MGI=98790|UniProtKB=Q01320,DNA replication,18,49,248,Top2a
P00017,MOUSE|MGI=MGI=99660|UniProtKB=P33609,DNA replication,18,49,248,Pola1
P00017,MOUSE|MGI=MGI=98791|UniProtKB=Q64511,DNA replication,18,49,248,Top2b
P00017,MOUSE|MGI=MGI=1916513|UniProtKB=Q8R323,DNA replication,18,49,248,Rfc3
P00017,MOUSE|MGI=MGI=106379|UniProtKB=Q99LF4,DNA replication,18,49,248,Rtcb
P00017,MOUSE|MGI=MGI=97758|UniProtKB=P33610,DNA replication,18,49,248,Prim2
P00017,MOUSE|MGI=MGI=1919401|UniProtKB=Q9D0F6,DNA replication,18,49,248,Rfc5
P00017,MOUSE|MGI=MGI=1335073|UniProtKB=O70338,DNA replication,18,49,248,Rnaseh1
P00017,MOUSE|MGI=MGI=97891|UniProtKB=P35601,DNA replication,18,49,248,Rfc1
P00017,MOUSE|MGI=MGI=97503|UniProtKB=P17918,DNA replication,18,49,248,Pcna
P00017,MOUSE|MGI=MGI=2145541|UniProtKB=P68433,DNA replication,18,49,248,H3c11
P00017,MOUSE|MGI=MGI=97741|UniProtKB=P52431,DNA replication,18,49,248,Pold1
P04377,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Beta1 adrenergic receptor signaling pathway,7,71,375,Vamp2
P04377,MOUSE|MGI=MGI=108025|UniProtKB=P12367,Beta1 adrenergic receptor signaling pathway,7,71,375,Prkar2a
P04377,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,Beta1 adrenergic receptor signaling pathway,7,71,375,Gngt2
P04377,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Beta1 adrenergic receptor signaling pathway,7,71,375,Gnb2
P04377,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Beta1 adrenergic receptor signaling pathway,7,71,375,Snap23
P04377,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Beta1 adrenergic receptor signaling pathway,7,71,375,Vamp3
P04377,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Beta1 adrenergic receptor signaling pathway,7,71,375,Prkaca
P04377,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,Beta1 adrenergic receptor signaling pathway,7,71,375,Gng5
P04377,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Beta1 adrenergic receptor signaling pathway,7,71,375,Snap29
P04377,MOUSE|MGI=MGI=95777|UniProtKB=Q6R0H7,Beta1 adrenergic receptor signaling pathway,7,71,375,Gnas
P04377,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Beta1 adrenergic receptor signaling pathway,7,71,375,Gnb4
P04377,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Beta1 adrenergic receptor signaling pathway,7,71,375,Gnb1
P04377,MOUSE|MGI=MGI=97594|UniProtKB=P68181,Beta1 adrenergic receptor signaling pathway,7,71,375,Prkacb
P04377,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,Beta1 adrenergic receptor signaling pathway,7,71,375,Prkx
P04377,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,Beta1 adrenergic receptor signaling pathway,7,71,375,Gng10
P04377,MOUSE|MGI=MGI=98510|UniProtKB=P15806,Beta1 adrenergic receptor signaling pathway,7,71,375,Tcf3
P04377,MOUSE|MGI=MGI=87937|UniProtKB=P34971,Beta1 adrenergic receptor signaling pathway,7,71,375,Adrb1
P04377,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,Beta1 adrenergic receptor signaling pathway,7,71,375,Mrpl16
P04377,MOUSE|MGI=MGI=102705|UniProtKB=P63213,Beta1 adrenergic receptor signaling pathway,7,71,375,Gng2
P04377,MOUSE|MGI=MGI=102891|UniProtKB=P51829,Beta1 adrenergic receptor signaling pathway,7,71,375,Adcy7
P04377,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,Beta1 adrenergic receptor signaling pathway,7,71,375,Vamp8
P04373,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,5HT1 type receptor mediated signaling pathway,8,70,374,Vamp2
P04373,MOUSE|MGI=MGI=108025|UniProtKB=P12367,5HT1 type receptor mediated signaling pathway,8,70,374,Prkar2a
P04373,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,5HT1 type receptor mediated signaling pathway,8,70,374,Gngt2
P04373,MOUSE|MGI=MGI=95784|UniProtKB=P62880,5HT1 type receptor mediated signaling pathway,8,70,374,Gnb2
P04373,MOUSE|MGI=MGI=109356|UniProtKB=O09044,5HT1 type receptor mediated signaling pathway,8,70,374,Snap23
P04373,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,5HT1 type receptor mediated signaling pathway,8,70,374,Vamp3
P04373,MOUSE|MGI=MGI=97592|UniProtKB=P05132,5HT1 type receptor mediated signaling pathway,8,70,374,Prkaca
P04373,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,5HT1 type receptor mediated signaling pathway,8,70,374,Gng5
P04373,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,5HT1 type receptor mediated signaling pathway,8,70,374,Snap29
P04373,MOUSE|MGI=MGI=95772|UniProtKB=P08752,5HT1 type receptor mediated signaling pathway,8,70,374,Gnai2
P04373,MOUSE|MGI=MGI=104581|UniProtKB=P29387,5HT1 type receptor mediated signaling pathway,8,70,374,Gnb4
P04373,MOUSE|MGI=MGI=95781|UniProtKB=P62874,5HT1 type receptor mediated signaling pathway,8,70,374,Gnb1
P04373,MOUSE|MGI=MGI=97594|UniProtKB=P68181,5HT1 type receptor mediated signaling pathway,8,70,374,Prkacb
P04373,MOUSE|MGI=MGI=1913316|UniProtKB=P61953,5HT1 type receptor mediated signaling pathway,8,70,374,Gng11
P04373,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,5HT1 type receptor mediated signaling pathway,8,70,374,Prkx
P04373,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,5HT1 type receptor mediated signaling pathway,8,70,374,Gng10
P04373,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,5HT1 type receptor mediated signaling pathway,8,70,374,Gnai3
P04373,MOUSE|MGI=MGI=98510|UniProtKB=P15806,5HT1 type receptor mediated signaling pathway,8,70,374,Tcf3
P04373,MOUSE|MGI=MGI=106684|UniProtKB=Q8R090,5HT1 type receptor mediated signaling pathway,8,70,374,Slc18a1
P04373,MOUSE|MGI=MGI=96285|UniProtKB=Q60857,5HT1 type receptor mediated signaling pathway,8,70,374,Slc6a4
P04373,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,5HT1 type receptor mediated signaling pathway,8,70,374,Mrpl16
P04373,MOUSE|MGI=MGI=102705|UniProtKB=P63213,5HT1 type receptor mediated signaling pathway,8,70,374,Gng2
P04373,MOUSE|MGI=MGI=102891|UniProtKB=P51829,5HT1 type receptor mediated signaling pathway,8,70,374,Adcy7
P02741,MOUSE|MGI=MGI=1914688|UniProtKB=Q8CFV9,Flavin biosynthesis,9,15,104,Rfk
P02741,MOUSE|MGI=MGI=2443030|UniProtKB=Q8R123,Flavin biosynthesis,9,15,104,Flad1
P02741,MOUSE|MGI=MGI=1921569|UniProtKB=A2AA28,Flavin biosynthesis,9,15,104,Mettl23
P02741,MOUSE|MGI=MGI=1917761|UniProtKB=Q3UZW7,Flavin biosynthesis,9,15,104,Eef2kmt
P02723,MOUSE|MGI=MGI=88061|UniProtKB=P08030,Adenine and hypoxanthine salvage pathway,10,21,119,Aprt
P02723,MOUSE|MGI=MGI=96217|UniProtKB=P00493,Adenine and hypoxanthine salvage pathway,10,21,119,Hprt1
P02723,MOUSE|MGI=MGI=97365|UniProtKB=P23492,Adenine and hypoxanthine salvage pathway,10,21,119,Pnp
P02723,MOUSE|MGI=MGI=98973|UniProtKB=Q00519,Adenine and hypoxanthine salvage pathway,10,21,119,Xdh
P00001,MOUSE|MGI=MGI=88470|UniProtKB=O88587,Adrenaline and noradrenaline biosynthesis,12,55,207,Comt
P00001,MOUSE|MGI=MGI=1931027|UniProtKB=Q9ER00,Adrenaline and noradrenaline biosynthesis,12,55,207,Stx12
P00001,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Adrenaline and noradrenaline biosynthesis,12,55,207,Vamp2
P00001,MOUSE|MGI=MGI=1858210|UniProtKB=O70439,Adrenaline and noradrenaline biosynthesis,12,55,207,Stx7
P00001,MOUSE|MGI=MGI=2140494|UniProtKB=Q8R3G1,Adrenaline and noradrenaline biosynthesis,12,55,207,Ppp1r8
P00001,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Adrenaline and noradrenaline biosynthesis,12,55,207,Snap23
P00001,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Adrenaline and noradrenaline biosynthesis,12,55,207,Vamp3
P00001,MOUSE|MGI=MGI=106684|UniProtKB=Q8R090,Adrenaline and noradrenaline biosynthesis,12,55,207,Slc18a1
P00001,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Adrenaline and noradrenaline biosynthesis,12,55,207,Snap29
P00001,MOUSE|MGI=MGI=1855688|UniProtKB=O88384,Adrenaline and noradrenaline biosynthesis,12,55,207,Vti1b
P04374,MOUSE|MGI=MGI=1352756|UniProtKB=Q8K394,5HT2 type receptor mediated signaling pathway,9,108,544,Plcl2
P04374,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,5HT2 type receptor mediated signaling pathway,9,108,544,Vamp2
P04374,MOUSE|MGI=MGI=95766|UniProtKB=P21278,5HT2 type receptor mediated signaling pathway,9,108,544,Gna11
P04374,MOUSE|MGI=MGI=893584|UniProtKB=Q61017,5HT2 type receptor mediated signaling pathway,9,108,544,Gngt2
P04374,MOUSE|MGI=MGI=109356|UniProtKB=O09044,5HT2 type receptor mediated signaling pathway,9,108,544,Snap23
P04374,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,5HT2 type receptor mediated signaling pathway,9,108,544,Vamp3
P04374,MOUSE|MGI=MGI=104581|UniProtKB=P29387,5HT2 type receptor mediated signaling pathway,9,108,544,Gnb4
P04374,MOUSE|MGI=MGI=97602|UniProtKB=Q02956,5HT2 type receptor mediated signaling pathway,9,108,544,Prkcz
P04374,MOUSE|MGI=MGI=97600|UniProtKB=P23298,5HT2 type receptor mediated signaling pathway,9,108,544,Prkch
P04374,MOUSE|MGI=MGI=97598|UniProtKB=P28867,5HT2 type receptor mediated signaling pathway,9,108,544,Prkcd
P04374,MOUSE|MGI=MGI=97601|UniProtKB=Q02111,5HT2 type receptor mediated signaling pathway,9,108,544,Prkcq
P04374,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,5HT2 type receptor mediated signaling pathway,9,108,544,Mrpl16
P04374,MOUSE|MGI=MGI=97615|UniProtKB=Q62077,5HT2 type receptor mediated signaling pathway,9,108,544,Plcg1
P04374,MOUSE|MGI=MGI=97599|UniProtKB=P16054,5HT2 type receptor mediated signaling pathway,9,108,544,Prkce
P04374,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,5HT2 type receptor mediated signaling pathway,9,108,544,Vamp8
P04374,MOUSE|MGI=MGI=95784|UniProtKB=P62880,5HT2 type receptor mediated signaling pathway,9,108,544,Gnb2
P04374,MOUSE|MGI=MGI=109164|UniProtKB=Q80SZ7,5HT2 type receptor mediated signaling pathway,9,108,544,Gng5
P04374,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,5HT2 type receptor mediated signaling pathway,9,108,544,Snap29
P04374,MOUSE|MGI=MGI=95781|UniProtKB=P62874,5HT2 type receptor mediated signaling pathway,9,108,544,Gnb1
P04374,MOUSE|MGI=MGI=97595|UniProtKB=P20444,5HT2 type receptor mediated signaling pathway,9,108,544,Prkca
P04374,MOUSE|MGI=MGI=1913316|UniProtKB=P61953,5HT2 type receptor mediated signaling pathway,9,108,544,Gng11
P04374,MOUSE|MGI=MGI=1336169|UniProtKB=Q9CXP8,5HT2 type receptor mediated signaling pathway,9,108,544,Gng10
P04374,MOUSE|MGI=MGI=98510|UniProtKB=P15806,5HT2 type receptor mediated signaling pathway,9,108,544,Tcf3
P04374,MOUSE|MGI=MGI=106684|UniProtKB=Q8R090,5HT2 type receptor mediated signaling pathway,9,108,544,Slc18a1
P04374,MOUSE|MGI=MGI=96285|UniProtKB=Q60857,5HT2 type receptor mediated signaling pathway,9,108,544,Slc6a4
P04374,MOUSE|MGI=MGI=102705|UniProtKB=P63213,5HT2 type receptor mediated signaling pathway,9,108,544,Gng2
P04374,MOUSE|MGI=MGI=97596|UniProtKB=P68404,5HT2 type receptor mediated signaling pathway,9,108,544,Prkcb
P00014,MOUSE|MGI=MGI=1889278|UniProtKB=Q33DR2,Cholesterol biosynthesis,11,21,106,Pdss1
P00014,MOUSE|MGI=MGI=104888|UniProtKB=Q920E5,Cholesterol biosynthesis,11,21,106,Fdps
P00014,MOUSE|MGI=MGI=102706|UniProtKB=P53798,Cholesterol biosynthesis,11,21,106,Fdft1
P00014,MOUSE|MGI=MGI=1915853|UniProtKB=Q9D1G2,Cholesterol biosynthesis,11,21,106,Pmvk
P00014,MOUSE|MGI=MGI=2442264|UniProtKB=P58044,Cholesterol biosynthesis,11,21,106,Idi1
P00014,MOUSE|MGI=MGI=1341724|UniProtKB=Q9WTN0,Cholesterol biosynthesis,11,21,106,Ggps1
P00014,MOUSE|MGI=MGI=96159|UniProtKB=Q01237,Cholesterol biosynthesis,11,21,106,Hmgcr
P00014,MOUSE|MGI=MGI=109296|UniProtKB=P52019,Cholesterol biosynthesis,11,21,106,Sqle
P00014,MOUSE|MGI=MGI=107592|UniProtKB=Q8JZK9,Cholesterol biosynthesis,11,21,106,Hmgcs1
P00014,MOUSE|MGI=MGI=107624|UniProtKB=Q9R008,Cholesterol biosynthesis,11,21,106,Mvk
P02738,MOUSE|MGI=MGI=1913838|UniProtKB=Q9DBP5,De novo purine biosynthesis,23,78,569,Cmpk1
P02738,MOUSE|MGI=MGI=2387203|UniProtKB=Q8CIH9,De novo purine biosynthesis,23,78,569,Ppat
P02738,MOUSE|MGI=MGI=2448526|UniProtKB=Q3THK7,De novo purine biosynthesis,23,78,569,Gmps
P02738,MOUSE|MGI=MGI=87978|UniProtKB=Q9WTP6,De novo purine biosynthesis,23,78,569,Ak2
P02738,MOUSE|MGI=MGI=98180|UniProtKB=P07742,De novo purine biosynthesis,23,78,569,Rrm1
P02738,MOUSE|MGI=MGI=1351352|UniProtKB=Q9CWJ9,De novo purine biosynthesis,23,78,569,Atic
P02738,MOUSE|MGI=MGI=2684864|UniProtKB=Q5SUR0,De novo purine biosynthesis,23,78,569,Pfas
P02738,MOUSE|MGI=MGI=1930182|UniProtKB=Q9WV85,De novo purine biosynthesis,23,78,569,Nme3
P02738,MOUSE|MGI=MGI=98181|UniProtKB=P11157,De novo purine biosynthesis,23,78,569,Rrm2
P02738,MOUSE|MGI=MGI=95871|UniProtKB=Q64520,De novo purine biosynthesis,23,78,569,Guk1
P02738,MOUSE|MGI=MGI=97355|UniProtKB=P15532,De novo purine biosynthesis,23,78,569,Nme1
P02738,MOUSE|MGI=MGI=97356|UniProtKB=Q01768,De novo purine biosynthesis,23,78,569,Nme2
P02738,MOUSE|MGI=MGI=96567|UniProtKB=P50096,De novo purine biosynthesis,23,78,569,Impdh1
P02738,MOUSE|MGI=MGI=95654|UniProtKB=Q64737,De novo purine biosynthesis,23,78,569,Gart
P02738,MOUSE|MGI=MGI=2155865|UniProtKB=Q6PEE3,De novo purine biosynthesis,23,78,569,Rrm2b
P02738,MOUSE|MGI=MGI=1860835|UniProtKB=Q9WTP7,De novo purine biosynthesis,23,78,569,Ak3
P02738,MOUSE|MGI=MGI=103202|UniProtKB=P54822,De novo purine biosynthesis,23,78,569,Adsl
P02738,MOUSE|MGI=MGI=109367|UniProtKB=P24547,De novo purine biosynthesis,23,78,569,Impdh2
P00052,MOUSE|MGI=MGI=2145181|UniProtKB=Q80U44,TGF-beta signaling pathway,20,167,788,Zfyve16
P00052,MOUSE|MGI=MGI=1346865|UniProtKB=P47811,TGF-beta signaling pathway,20,167,788,Mapk14
P00052,MOUSE|MGI=MGI=96680|UniProtKB=P32883,TGF-beta signaling pathway,20,167,788,Kras
P00052,MOUSE|MGI=MGI=96648|UniProtKB=P15066,TGF-beta signaling pathway,20,167,788,Jund
P00052,MOUSE|MGI=MGI=1914172|UniProtKB=P62071,TGF-beta signaling pathway,20,167,788,Rras2
P00052,MOUSE|MGI=MGI=1306784|UniProtKB=O35740,TGF-beta signaling pathway,20,167,788,Cited2
P00052,MOUSE|MGI=MGI=96646|UniProtKB=P05627,TGF-beta signaling pathway,20,167,788,Jun
P00052,MOUSE|MGI=MGI=98179|UniProtKB=P10833,TGF-beta signaling pathway,20,167,788,Rras
P00052,MOUSE|MGI=MGI=95542|UniProtKB=P45878,TGF-beta signaling pathway,20,167,788,Fkbp2
P00052,MOUSE|MGI=MGI=1276116|UniProtKB=B2RWS6,TGF-beta signaling pathway,20,167,788,Ep300
P00052,MOUSE|MGI=MGI=1346862|UniProtKB=Q9WTU6,TGF-beta signaling pathway,20,167,788,Mapk9
P00052,MOUSE|MGI=MGI=105066|UniProtKB=P61027,TGF-beta signaling pathway,20,167,788,Rab10
P00052,MOUSE|MGI=MGI=1913563|UniProtKB=A2A5Z6,TGF-beta signaling pathway,20,167,788,Smurf2
P00052,MOUSE|MGI=MGI=106203|UniProtKB=Q60665,TGF-beta signaling pathway,20,167,788,Skil
P00052,MOUSE|MGI=MGI=894293|UniProtKB=P97471,TGF-beta signaling pathway,20,167,788,Smad4
P00052,MOUSE|MGI=MGI=1098280|UniProtKB=P45481,TGF-beta signaling pathway,20,167,788,Crebbp
P00052,MOUSE|MGI=MGI=1100518|UniProtKB=O35253,TGF-beta signaling pathway,20,167,788,Smad7
P00052,MOUSE|MGI=MGI=96647|UniProtKB=P09450,TGF-beta signaling pathway,20,167,788,Junb
P00052,MOUSE|MGI=MGI=98725|UniProtKB=P04202,TGF-beta signaling pathway,20,167,788,Tgfb1
P00052,MOUSE|MGI=MGI=96224|UniProtKB=Q61411,TGF-beta signaling pathway,20,167,788,Hras
P00052,MOUSE|MGI=MGI=108051|UniProtKB=Q62432,TGF-beta signaling pathway,20,167,788,Smad2
P00052,MOUSE|MGI=MGI=2156003|UniProtKB=Q8BIZ6,TGF-beta signaling pathway,20,167,788,Snip1
P00052,MOUSE|MGI=MGI=1346877|UniProtKB=Q62073,TGF-beta signaling pathway,20,167,788,Map3k7
P00052,MOUSE|MGI=MGI=1923151|UniProtKB=Q91YD3,TGF-beta signaling pathway,20,167,788,Dcp1a
P00052,MOUSE|MGI=MGI=97376|UniProtKB=P08556,TGF-beta signaling pathway,20,167,788,Nras
P00052,MOUSE|MGI=MGI=87911|UniProtKB=P37172,TGF-beta signaling pathway,20,167,788,Acvr1
P00052,MOUSE|MGI=MGI=1346859|UniProtKB=Q63844,TGF-beta signaling pathway,20,167,788,Mapk3
P00052,MOUSE|MGI=MGI=98729|UniProtKB=Q62312,TGF-beta signaling pathway,20,167,788,Tgfbr2
P00052,MOUSE|MGI=MGI=1346858|UniProtKB=P63085,TGF-beta signaling pathway,20,167,788,Mapk1
P00052,MOUSE|MGI=MGI=95541|UniProtKB=P26883,TGF-beta signaling pathway,20,167,788,Fkbp1a
P00052,MOUSE|MGI=MGI=109349|UniProtKB=P16951,TGF-beta signaling pathway,20,167,788,Atf2
P05912,MOUSE|MGI=MGI=1313277|UniProtKB=P63044,Dopamine receptor mediated signaling pathway,27,85,407,Vamp2
P05912,MOUSE|MGI=MGI=95805|UniProtKB=Q60631,Dopamine receptor mediated signaling pathway,27,85,407,Grb2
P05912,MOUSE|MGI=MGI=109356|UniProtKB=O09044,Dopamine receptor mediated signaling pathway,27,85,407,Snap23
P05912,MOUSE|MGI=MGI=1321389|UniProtKB=P63024,Dopamine receptor mediated signaling pathway,27,85,407,Vamp3
P05912,MOUSE|MGI=MGI=97592|UniProtKB=P05132,Dopamine receptor mediated signaling pathway,27,85,407,Prkaca
P05912,MOUSE|MGI=MGI=104581|UniProtKB=P29387,Dopamine receptor mediated signaling pathway,27,85,407,Gnb4
P05912,MOUSE|MGI=MGI=97594|UniProtKB=P68181,Dopamine receptor mediated signaling pathway,27,85,407,Prkacb
P05912,MOUSE|MGI=MGI=104872|UniProtKB=P63087,Dopamine receptor mediated signaling pathway,27,85,407,Ppp1cc
P05912,MOUSE|MGI=MGI=1309999|UniProtKB=Q922R0,Dopamine receptor mediated signaling pathway,27,85,407,Prkx
P05912,MOUSE|MGI=MGI=103016|UniProtKB=P62137,Dopamine receptor mediated signaling pathway,27,85,407,Ppp1ca
P05912,MOUSE|MGI=MGI=2137219|UniProtKB=Q99N93,Dopamine receptor mediated signaling pathway,27,85,407,Mrpl16
P05912,MOUSE|MGI=MGI=102891|UniProtKB=P51829,Dopamine receptor mediated signaling pathway,27,85,407,Adcy7
P05912,MOUSE|MGI=MGI=104871|UniProtKB=P62141,Dopamine receptor mediated signaling pathway,27,85,407,Ppp1cb
P05912,MOUSE|MGI=MGI=1336882|UniProtKB=O70404,Dopamine receptor mediated signaling pathway,27,85,407,Vamp8
P05912,MOUSE|MGI=MGI=101765|UniProtKB=P49615,Dopamine receptor mediated signaling pathway,27,85,407,Cdk5
P05912,MOUSE|MGI=MGI=108025|UniProtKB=P12367,Dopamine receptor mediated signaling pathway,27,85,407,Prkar2a
P05912,MOUSE|MGI=MGI=95784|UniProtKB=P62880,Dopamine receptor mediated signaling pathway,27,85,407,Gnb2
P05912,MOUSE|MGI=MGI=1914724|UniProtKB=Q9ERB0,Dopamine receptor mediated signaling pathway,27,85,407,Snap29
P05912,MOUSE|MGI=MGI=95772|UniProtKB=P08752,Dopamine receptor mediated signaling pathway,27,85,407,Gnai2
P05912,MOUSE|MGI=MGI=95781|UniProtKB=P62874,Dopamine receptor mediated signaling pathway,27,85,407,Gnb1
P05912,MOUSE|MGI=MGI=95556|UniProtKB=Q8BTM8,Dopamine receptor mediated signaling pathway,27,85,407,Flna
P05912,MOUSE|MGI=MGI=1913316|UniProtKB=P61953,Dopamine receptor mediated signaling pathway,27,85,407,Gng11
P05912,MOUSE|MGI=MGI=88470|UniProtKB=O88587,Dopamine receptor mediated signaling pathway,27,85,407,Comt
P05912,MOUSE|MGI=MGI=95773|UniProtKB=Q9DC51,Dopamine receptor mediated signaling pathway,27,85,407,Gnai3
